Empresa,idPais,Continente
J.P. Morgan,CN,Eastern Asia
Procter & Gamble,CN,Eastern Asia
Intel Corporation,CN,Eastern Asia
RGP,CN,Eastern Asia
IBM,CN,Eastern Asia
Ecolab,CN,Eastern Asia
S&P Global Market Intelligence,CN,Eastern Asia
AppLovin,CN,Eastern Asia
HP Inc.,CN,Eastern Asia
Celanese,CN,Eastern Asia
Bloomberg L.P.,CN,Eastern Asia
Manulife,CN,Eastern Asia
Coupang,CN,Eastern Asia
AKUNA CAPITAL,CN,Eastern Asia
SAP,CN,Eastern Asia
Parexel,CN,Eastern Asia
BowerGroupAsia,CN,Eastern Asia
Ericsson-Worldwide,CN,Eastern Asia
Walt Disney Company,CN,Eastern Asia
IHS Markit,CN,Eastern Asia
Citicorp North America,CN,Eastern Asia
BNY Mellon,CN,Eastern Asia
Citi,CN,Eastern Asia
Retail Solutions,CN,Eastern Asia
Abercrombie & Fitch,CN,Eastern Asia
My Job Tank,CN,Eastern Asia
Eaton,CN,Eastern Asia
Dell Technologies,CN,Eastern Asia
Citicapital Commercial Corp,CN,Eastern Asia
PayPal,CN,Eastern Asia
IQVIA,CN,Eastern Asia
Intellipro Group,CN,Eastern Asia
GE Power,CN,Eastern Asia
Walmart,CN,Eastern Asia
Meltwater,CN,Eastern Asia
GE Renewable Energy,CN,Eastern Asia
Boeing,CN,Eastern Asia
Novartis,CN,Eastern Asia
Serko,CN,Eastern Asia
HCL Technologies,CN,Eastern Asia
Damco,CN,Eastern Asia
DHL Supply Chain,CN,Eastern Asia
Emerging Strategy,CN,Eastern Asia
Continental,CN,Eastern Asia
Johnson & Johnson,CN,Eastern Asia
Google,CN,Eastern Asia
WuXi PharmaTech,CN,Eastern Asia
PVH Corp.,CN,Eastern Asia
Energizer Holdings,CN,Eastern Asia
Nexant,CN,Eastern Asia
Marriott International,CN,Eastern Asia
UBS,CN,Eastern Asia
NIKE,CN,Eastern Asia
OSTC,CN,Eastern Asia
Ubisoft,CN,Eastern Asia
Apple,CN,Eastern Asia
Hewlett Packard Enterprise | HPE,CN,Eastern Asia
GE Healthcare,CN,Eastern Asia
StoreHub,CN,Eastern Asia
Thermo Fisher Scientific,CN,Eastern Asia
Uzabase,CN,Eastern Asia
Merkle,CN,Eastern Asia
Duff & Phelps,CN,Eastern Asia
McKinsey & Company,CN,Eastern Asia
Clarivate Analytics,CN,Eastern Asia
Danfoss International,CN,Eastern Asia
DataVisor,CN,Eastern Asia
Cisco Systems,CN,Eastern Asia
Microsoft,CN,Eastern Asia
Aktana,CN,Eastern Asia
SmartNews,CN,Eastern Asia
Caper,CN,Eastern Asia
Bosch,CN,Eastern Asia
AIA Group,CN,Eastern Asia
GE Aviation,CN,Eastern Asia
Saudi Aramco,SA,Western Asia
Deloitte,SA,Western Asia
J.P. Morgan,SA,Western Asia
Asmacs,SA,Western Asia
Hazim Consulting,SA,Western Asia
Live Jobs Global,SA,Western Asia
AECOM,SA,Western Asia
Innovative Systems,SA,Western Asia
Al Rajhi Takaful,SA,Western Asia
Almarai,SA,Western Asia
Inteshaar,SA,Western Asia
Sisco Jobs,SA,Western Asia
BRIGHTEN TECHNOLOGIES,SA,Western Asia
Enlist,SA,Western Asia
Johns Hopkins Aramco Healthcare,SA,Western Asia
ACS,SA,Western Asia
Etek Global.,SA,Western Asia
Accenture,SA,Western Asia
KFSHRC,SA,Western Asia
Maersk Line,SA,Western Asia
JobsKey,SA,Western Asia
PACE HOLDING LIMITED,SA,Western Asia
Refinitiv,SA,Western Asia
McKinsey & Company,SA,Western Asia
Firm Consulting,SA,Western Asia
Durrah Sugar,SA,Western Asia
Mark Bragen & Associates Consulting,SA,Western Asia
Zamil,SA,Western Asia
Bechtel,SA,Western Asia
Gulf Bankers Executive Search,SA,Western Asia
Teckraft Infosolutions,SA,Western Asia
Crowne Plaza,SA,Western Asia
Handover Consulting.,SA,Western Asia
Alfaisal University,SA,Western Asia
Dell Technologies,SA,Western Asia
Soundlines Group,SA,Western Asia
noon,SA,Western Asia
Devoteam,SA,Western Asia
Maersk Group,SA,Western Asia
Apple,SA,Western Asia
Raytheon,SA,Western Asia
InterContinental Hotels Group,SA,Western Asia
CACI International,GB,Northern Europe
Thomas International,GB,Northern Europe
Cognitive Group,GB,Northern Europe
Harnham,GB,Northern Europe
Purple WiFi,GB,Northern Europe
The Emerald Group,GB,Northern Europe
identifi Global,GB,Northern Europe
TCS,GB,Northern Europe
eTeam,GB,Northern Europe
Inmarsat,GB,Northern Europe
Elevate Recruitment & Training Consultants,GB,Northern Europe
Kurt Geiger,GB,Northern Europe
Radius Payment Solutions,GB,Northern Europe
Highams Recruitment,GB,Northern Europe
International Visa Services Europe GmbH,GB,Northern Europe
Kier Construction,GB,Northern Europe
Stonegate Pub Company,GB,Northern Europe
Punter Southall Group,GB,Northern Europe
Morrison Telecom Services,GB,Northern Europe
Nielsen,GB,Northern Europe
Freelancer,GB,Northern Europe
JLL,GB,Northern Europe
Brillio,GB,Northern Europe
Venturi UK,GB,Northern Europe
Barclays,GB,Northern Europe
Baird Group,GB,Northern Europe
Altour,GB,Northern Europe
HSBC Global Technology (HSBC GLT),GB,Northern Europe
JobsKey,GB,Northern Europe
Dartmouth Partners,GB,Northern Europe
Robert Half,GB,Northern Europe
Flux London,GB,Northern Europe
Manpower Direct,GB,Northern Europe
Frazer-Nash Consultancy,GB,Northern Europe
Hays,GB,Northern Europe
Badminton England,GB,Northern Europe
NHS Scotland,GB,Northern Europe
M&G plc,GB,Northern Europe
Connexus,GB,Northern Europe
Liberty Resources,GB,Northern Europe
Ocado Group,GB,Northern Europe
KALE Recruitment,GB,Northern Europe
Tide,GB,Northern Europe
Staysure,GB,Northern Europe
nice Neotech Medical Systems,GB,Northern Europe
Quast,GB,Northern Europe
XML International,GB,Northern Europe
University of Cambridge,GB,Northern Europe
Opus Recruitment,GB,Northern Europe
Intercept IP,GB,Northern Europe
Search Consultancy,GB,Northern Europe
Expedia Group,GB,Northern Europe
IDPP,GB,Northern Europe
BT,GB,Northern Europe
TJX Companies,GB,Northern Europe
Vodafone,GB,Northern Europe
Discovery,GB,Northern Europe
Unisys,GB,Northern Europe
Epac Technologies,GB,Northern Europe
Gensuite,GB,Northern Europe
realTime Recruitment,GB,Northern Europe
Aon,GB,Northern Europe
O2,GB,Northern Europe
DCK,GB,Northern Europe
GP Strategies,GB,Northern Europe
TUI Group,GB,Northern Europe
Parity Professionals,GB,Northern Europe
TalkTalk Group,GB,Northern Europe
NES Global Talent,GB,Northern Europe
British Gas,GB,Northern Europe
Kingfisher,GB,Northern Europe
Plum,GB,Northern Europe
Give A Grad A Go,GB,Northern Europe
Close Brothers,GB,Northern Europe
Huntswood,GB,Northern Europe
Receipt Bank,GB,Northern Europe
Focusrite,GB,Northern Europe
Broadbean Technology,GB,Northern Europe
ConsenSys,GB,Northern Europe
Elliptic,GB,Northern Europe
Metapack,GB,Northern Europe
Octopus,GB,Northern Europe
Anchor,GB,Northern Europe
Aviva,GB,Northern Europe
Alexander Mann Solutions,GB,Northern Europe
Carbon60,GB,Northern Europe
Telefónica,GB,Northern Europe
HRx Compliance,GB,Northern Europe
House of Commons,GB,Northern Europe
LexisNexis Legal & Professional,GB,Northern Europe
Digital Gurus,GB,Northern Europe
Specsavers,GB,Northern Europe
Jacobs Engineering Group,GB,Northern Europe
Wagestream,GB,Northern Europe
Attest,GB,Northern Europe
Brewin Dolphin,GB,Northern Europe
The Royal Marsden NHS Foundation Trust,GB,Northern Europe
Globant,GB,Northern Europe
blackswan,GB,Northern Europe
Royal & Sun Alliance,GB,Northern Europe
Henry Nicholas Associates,GB,Northern Europe
City Pantry,GB,Northern Europe
iCrossing,GB,Northern Europe
Verastar,GB,Northern Europe
Brandbassador,GB,Northern Europe
Publicis,GB,Northern Europe
Otis Jaxon,GB,Northern Europe
Harvey Nash Group,GB,Northern Europe
Ennismore,GB,Northern Europe
Axiom Software Laboratories,GB,Northern Europe
KPMG,GB,Northern Europe
University of Edinburgh,GB,Northern Europe
Kaplan International,GB,Northern Europe
Ascendant Recruitment,GB,Northern Europe
Workforce Professionals Training Institute,GB,Northern Europe
Artefact,GB,Northern Europe
AQR International,GB,Northern Europe
Whitbread,GB,Northern Europe
Transact,GB,Northern Europe
OASIS Group,GB,Northern Europe
BioCatch,GB,Northern Europe
JustPark,GB,Northern Europe
Wood,GB,Northern Europe
The Sage Group,GB,Northern Europe
Royal Bank of Scotland,GB,Northern Europe
Gousto,GB,Northern Europe
Strategic Sourcing Group Co-Op,GB,Northern Europe
Healx,GB,Northern Europe
Smarkets,GB,Northern Europe
Nationwide Building Society,GB,Northern Europe
CDL Recruitment,GB,Northern Europe
Green Street Advisors,GB,Northern Europe
Space Ape Games,GB,Northern Europe
Infinity Works Consulting,GB,Northern Europe
Tails.com,GB,Northern Europe
BBC,GB,Northern Europe
SamKnows,GB,Northern Europe
Exscientia,GB,Northern Europe
Ministry of Justice UK,GB,Northern Europe
i-Nexus,GB,Northern Europe
Cuvva,GB,Northern Europe
VIOOH,GB,Northern Europe
Computer  Futures Solutions,GB,Northern Europe
Perkbox,GB,Northern Europe
NP Group,GB,Northern Europe
Datatonic,GB,Northern Europe
Concept Information Technologies,GB,Northern Europe
Evolution Recruitment Solutions,GB,Northern Europe
Oodle Car Finance,GB,Northern Europe
Quantexa,GB,Northern Europe
Prospective Research,GB,Northern Europe
Argos,GB,Northern Europe
Atkins,GB,Northern Europe
Streamhub,GB,Northern Europe
Robert Walters,GB,Northern Europe
Camelot Group,GB,Northern Europe
Bloomberg L.P.,GB,Northern Europe
SSE Home Services,GB,Northern Europe
Goldman Sachs,GB,Northern Europe
SSE,GB,Northern Europe
Onfido,GB,Northern Europe
Zencargo,GB,Northern Europe
Cazoo,GB,Northern Europe
LandTech,GB,Northern Europe
Dice,GB,Northern Europe
Owlstone Medical,GB,Northern Europe
Dennis Publishing,GB,Northern Europe
FareShare,GB,Northern Europe
Ipsos,GB,Northern Europe
Wade Macdonald,GB,Northern Europe
SLAMcore,GB,Northern Europe
Parkopedia,GB,Northern Europe
ASI,GB,Northern Europe
Afiniti,GB,Northern Europe
BenevolentAI,GB,Northern Europe
Echobox,GB,Northern Europe
notonthehighstreet,GB,Northern Europe
PROWLER.io,GB,Northern Europe
Halliburton,GB,Northern Europe
Simon-Kucher & Partners,GB,Northern Europe
J Sainsbury,GB,Northern Europe
Risk Solutions,GB,Northern Europe
Mr.porter,GB,Northern Europe
nPlan,GB,Northern Europe
Virgin Media,GB,Northern Europe
Pitchup.com,GB,Northern Europe
AIG,GB,Northern Europe
Dyson,GB,Northern Europe
Faculty,GB,Northern Europe
Twitter,GB,Northern Europe
Hampshire County Council,GB,Northern Europe
Aspire Data Recruitment,GB,Northern Europe
Medopad,GB,Northern Europe
causaLens,GB,Northern Europe
Informa,GB,Northern Europe
Lockwood Publishing,GB,Northern Europe
Blink Health,GB,Northern Europe
Ripjar,GB,Northern Europe
Growth Intelligence,GB,Northern Europe
Standard Life Aberdeen,GB,Northern Europe
The Plum Guide,GB,Northern Europe
Brightwater,GB,Northern Europe
Millennium Consulting (UK),GB,Northern Europe
Qurious.Io,GB,Northern Europe
Deliveroo,GB,Northern Europe
GameAnalytics,GB,Northern Europe
Pearson,GB,Northern Europe
adam.ai,GB,Northern Europe
Park Resorts,GB,Northern Europe
Marks & Spencer,GB,Northern Europe
Adecco,GB,Northern Europe
Globality,GB,Northern Europe
Microsoft,GB,Northern Europe
iwoca,GB,Northern Europe
Nestlé,GB,Northern Europe
Hiring,GB,Northern Europe
Invenia,GB,Northern Europe
Aqovia,GB,Northern Europe
QBE,GB,Northern Europe
LAToken,RU,Eastern Europe
J.P. Morgan,RU,Eastern Europe
Chase,RU,Eastern Europe
Kaspersky,RU,Eastern Europe
adidas,RU,Eastern Europe
Keywords Studios,RU,Eastern Europe
Refinitiv,RU,Eastern Europe
Kofax,RU,Eastern Europe
SEMrush,RU,Eastern Europe
Wheely,RU,Eastern Europe
GM Financial,CO,Latin America and the Caribbean
Team International,CO,Latin America and the Caribbean
GOEL,CO,Latin America and the Caribbean
J.P. Morgan,CO,Latin America and the Caribbean
Bizagi,CO,Latin America and the Caribbean
Sutherland,CO,Latin America and the Caribbean
SAP,CO,Latin America and the Caribbean
Johnson & Johnson,CO,Latin America and the Caribbean
Citicapital Commercial Corp,CO,Latin America and the Caribbean
Dell Technologies,CO,Latin America and the Caribbean
Citi,CO,Latin America and the Caribbean
Yellowpepper,CO,Latin America and the Caribbean
Apple,CO,Latin America and the Caribbean
Biogen,CO,Latin America and the Caribbean
Weatherford,CO,Latin America and the Caribbean
Open Education,CO,Latin America and the Caribbean
Careersome,NG,Sub-Saharan Africa
The Place,NG,Sub-Saharan Africa
Fenix International,NG,Sub-Saharan Africa
Montaigne Place,NG,Sub-Saharan Africa
Index Consult,NG,Sub-Saharan Africa
Compovine Technologies,NG,Sub-Saharan Africa
ASCENTech,NG,Sub-Saharan Africa
eHealth4everyone,NG,Sub-Saharan Africa
Cummins,NG,Sub-Saharan Africa
Byteworks,NG,Sub-Saharan Africa
The App Concept ,NG,Sub-Saharan Africa
SecuriShield Solutions,NG,Sub-Saharan Africa
Palladium,NG,Sub-Saharan Africa
Fine & Country,NG,Sub-Saharan Africa
"Discovery, Inc.",NG,Sub-Saharan Africa
Institute of Chartered Accountants of Nigeria,NG,Sub-Saharan Africa
Goldy Consultancy Services,NG,Sub-Saharan Africa
BUSA HR,NG,Sub-Saharan Africa
Visteon,NG,Sub-Saharan Africa
Whyte Cleon,NG,Sub-Saharan Africa
MTN Nigeria,NG,Sub-Saharan Africa
Global Property & Facilities International,NG,Sub-Saharan Africa
SBSC,NG,Sub-Saharan Africa
International Alert,NG,Sub-Saharan Africa
P3 Group,NG,Sub-Saharan Africa
Mercy Corps,NG,Sub-Saharan Africa
ThinkWell,NG,Sub-Saharan Africa
Venture Garden Group,NG,Sub-Saharan Africa
Citicapital Commercial Corp,NG,Sub-Saharan Africa
RenMoney,NG,Sub-Saharan Africa
Citi,NG,Sub-Saharan Africa
DXC Technology,BG,Eastern Europe
Software AG,BG,Eastern Europe
The Coca-Cola Company,BG,Eastern Europe
HP Inc.,BG,Eastern Europe
Receipt Bank,BG,Eastern Europe
Tide,BG,Eastern Europe
Adcash,BG,Eastern Europe
Hewlett Packard Enterprise | HPE,BG,Eastern Europe
VMware,BG,Eastern Europe
Gameloft,BG,Eastern Europe
myPOS World,BG,Eastern Europe
IQVIA,BG,Eastern Europe
InterContinental Recruiting,BG,Eastern Europe
Ocado Group,BG,Eastern Europe
coliquio,BG,Eastern Europe
Shopee,VN,South-eastern Asia
Tiki.vn,VN,South-eastern Asia
Moteefe,VN,South-eastern Asia
Manulife,VN,South-eastern Asia
DNV GL,VN,South-eastern Asia
Knorex,VN,South-eastern Asia
CRIF,TR,Western Asia
Ferrero,TR,Western Asia
OmmaSign,TR,Western Asia
Catenon,TR,Western Asia
Sestek,TR,Western Asia
Amazon,TR,Western Asia
PaneraTech,TR,Western Asia
PepsiCo,TR,Western Asia
Kuveyt Türk,TR,Western Asia
BLESH,TR,Western Asia
L'Oréal,TR,Western Asia
Medtronic,TR,Western Asia
Mobilion,TR,Western Asia
SmartMessage,TR,Western Asia
DNV GL,TR,Western Asia
J.P. Morgan,TR,Western Asia
Hewlett Packard Enterprise | HPE,TR,Western Asia
Procter & Gamble,TR,Western Asia
Armut,TR,Western Asia
CSL Behring,TR,Western Asia
Nokta,TR,Western Asia
CoSA VFX,TR,Western Asia
P.I. Works,TR,Western Asia
iyzico,TR,Western Asia
Zero to One Search,TR,Western Asia
Trendyol,TR,Western Asia
PeakGames,TR,Western Asia
McKinsey & Company,TR,Western Asia
Invent Analytics,TR,Western Asia
Modanisa,TR,Western Asia
Bosch,TR,Western Asia
Carla Car Rental,TR,Western Asia
App Samurai,TR,Western Asia
OakNorth Bank,TR,Western Asia
Citi,TR,Western Asia
Novartis,TR,Western Asia
Citicorp North America,TR,Western Asia
CHEP,PE,Latin America and the Caribbean
J.P. Morgan,PE,Latin America and the Caribbean
GOEL,PE,Latin America and the Caribbean
IPG Mediabrands,PE,Latin America and the Caribbean
HICX,PE,Latin America and the Caribbean
Beat,PE,Latin America and the Caribbean
Hipermercados Tottus,PE,Latin America and the Caribbean
Citicapital Commercial Corp,PE,Latin America and the Caribbean
Softline Group,PE,Latin America and the Caribbean
Citi,PE,Latin America and the Caribbean
Agoda,TH,South-eastern Asia
Refinitiv,TH,South-eastern Asia
ExxonMobil,TH,South-eastern Asia
NTT DATA,TH,South-eastern Asia
Sertis,TH,South-eastern Asia
Nexant,TH,South-eastern Asia
Ogilvy,TH,South-eastern Asia
Upfield,TH,South-eastern Asia
ThoughtWorks,TH,South-eastern Asia
Nielsen,TH,South-eastern Asia
Omise,TH,South-eastern Asia
Kreditech Holding,TH,South-eastern Asia
WorldQuant,TH,South-eastern Asia
Citicapital Commercial Corp,TH,South-eastern Asia
Electrolux,TH,South-eastern Asia
Anantara Vacation Club,TH,South-eastern Asia
Citi,TH,South-eastern Asia
iZeno,TH,South-eastern Asia
AIA Group,TH,South-eastern Asia
BowerGroupAsia,TH,South-eastern Asia
Citicorp North America,TH,South-eastern Asia
Liberty Insurance,TH,South-eastern Asia
Minor Food Group,TH,South-eastern Asia
American Express,TH,South-eastern Asia
GE,TH,South-eastern Asia
McKinsey & Company,TH,South-eastern Asia
BNY Mellon,TH,South-eastern Asia
LINE,TH,South-eastern Asia
LenddoEFL,TH,South-eastern Asia
Microsoft,TH,South-eastern Asia
Noble Alchem Group,PK,Southern Asia
Devsol Softwares,PK,Southern Asia
Standard Chartered Bank,PK,Southern Asia
Contour Software,PK,Southern Asia
i2c,PK,Southern Asia
Sassol,PK,Southern Asia
Afiniti,PK,Southern Asia
Arfeen International,PK,Southern Asia
Veon,PK,Southern Asia
Insignia Business Solutions,PK,Southern Asia
Dignosco,PK,Southern Asia
IMG Advisors,PK,Southern Asia
Nakisa,PK,Southern Asia
Telenor,PK,Southern Asia
i3RL,PK,Southern Asia
Rainsoft Financials,PK,Southern Asia
C-Care,PK,Southern Asia
Bari's Technology Solution,PK,Southern Asia
Pak China Investment,PK,Southern Asia
Hasnain Tanweer Associates,PK,Southern Asia
Digilife Solutions,PK,Southern Asia
qordata,PK,Southern Asia
Raaziq Logistics,PK,Southern Asia
Kaya Systems,PK,Southern Asia
foodpanda,PK,Southern Asia
SoftConsults,PK,Southern Asia
Al Meezan Investment Management,PK,Southern Asia
TPL Trakker,PK,Southern Asia
CyberVision,PK,Southern Asia
Aman Foundation,PK,Southern Asia
Ray Pharma,PK,Southern Asia
Avanceon,PK,Southern Asia
Interwood,PK,Southern Asia
Bykea,PK,Southern Asia
The Butler Did It,PK,Southern Asia
RSS DiMed,PK,Southern Asia
Nextbridge,PK,Southern Asia
Career Pakistan,PK,Southern Asia
FiveRivers Technologies,PK,Southern Asia
Citicapital Commercial Corp,PK,Southern Asia
Citi,PK,Southern Asia
S&P Global Market Intelligence,PK,Southern Asia
STARZ Play,PK,Southern Asia
McGraw Hill Financial,PK,Southern Asia
Mi-C3,PK,Southern Asia
McKinsey & Company,PK,Southern Asia
Amazon,LU,Western Europe
CRI Group,LU,Western Europe
CGI,LU,Western Europe
J.P. Morgan,LU,Western Europe
Goodyear,LU,Western Europe
Mercer,LU,Western Europe
BNY Mellon,LU,Western Europe
Barclays,LU,Western Europe
Groupe Crédit Agricole,LU,Western Europe
PayPal,LU,Western Europe
Citicapital Commercial Corp,LU,Western Europe
IQ-EQ,LU,Western Europe
Citi,LU,Western Europe
Devoteam,LU,Western Europe
ArcelorMittal,LU,Western Europe
Goldman Sachs,JP,Eastern Asia
Amazon,JP,Eastern Asia
Bloomberg L.P.,JP,Eastern Asia
J.P. Morgan,JP,Eastern Asia
Thermo Fisher Scientific,JP,Eastern Asia
MetLife,JP,Eastern Asia
MSCI,JP,Eastern Asia
Nielsen,JP,Eastern Asia
BGC Partners,JP,Eastern Asia
Red Hat,JP,Eastern Asia
IBM,JP,Eastern Asia
Incubit (Japan),JP,Eastern Asia
Booz Allen Hamilton,JP,Eastern Asia
SmartNews,JP,Eastern Asia
Dell Technologies,JP,Eastern Asia
AbbVie,JP,Eastern Asia
Aktana,JP,Eastern Asia
IHS Markit,JP,Eastern Asia
Citi,JP,Eastern Asia
